All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7448.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|72080342|ref|NC_007332.1|
SeqX length          : 892758
SeqY length          : 920079
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 16744
Tot Hits (seeds) used: 2256
Total fragments      : 505
========================================================
Total frags      : 403
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GX,69592,0,70914,0,f,-288,1322,0,0,0,0,0,0,ffh,mhp060,signal recognition particle protein
GX,70941,0,72308,0,f,-288,1367,0,0,0,0,0,0,glyS,mhp061,glycyl-tRNA synthetase
GY,0,1,0,920079,f,-288,920078,0,0,0,0,0,0,-,-,-
GY,0,48426,0,50504,r,-288,2078,0,0,0,0,0,0,vacB,MHP7448_0037,VACB-like ribonuclease II
GY,0,50803,0,52341,r,-288,1538,0,0,0,0,0,0,cls,MHP7448_0038,cardiolipin synthetase
GY,0,52346,0,53335,r,-288,989,0,0,0,0,0,0,recA,MHP7448_0039,recombinase A
GY,0,53566,0,54321,f,-288,755,0,0,0,0,0,0,licA,MHP7448_0040,PTS system lichenan-specific transporter subunit IIA
GY,0,54323,0,55582,f,-288,1259,0,0,0,0,0,0,obgE,MHP7448_0041,GTPase ObgE
GY,0,55685,0,56038,f,-288,353,0,0,0,0,0,0,-,MHP7448_0042,hypothetical protein
GY,0,56042,0,57250,f,-288,1208,0,0,0,0,0,0,-,MHP7448_0043,hypothetical protein
GY,0,57252,0,57677,f,-288,425,0,0,0,0,0,0,-,MHP7448_0044,hypothetical protein
GY,0,57704,0,58879,f,-288,1175,0,0,0,0,0,0,dinP,MHP7448_0045,DNA polymerase IV
GY,0,58884,0,59315,f,-288,431,0,0,0,0,0,0,-,MHP7448_0046,hypothetical protein
GY,0,59312,0,60043,f,-288,731,0,0,0,0,0,0,atpB,MHP7448_0047,F0F1 ATP synthase subunit A
GY,0,60071,0,60376,f,-288,305,0,0,0,0,0,0,atpE,MHP7448_0048,F0F1 ATP synthase subunit C
GY,0,60406,0,60996,f,-288,590,0,0,0,0,0,0,atpF,MHP7448_0049,ATP synthase subunit B
GY,0,61002,0,61559,f,-288,557,0,0,0,0,0,0,atpH,MHP7448_0050,F0F1 ATP synthase subunit delta
GY,0,61575,0,63101,f,-288,1526,0,0,0,0,0,0,atpA-1,MHP7448_0051,F0F1 ATP synthase subunit alpha
GY,0,63130,0,63960,f,-288,830,0,0,0,0,0,0,atpG,MHP7448_0052,ATP synthase subunit gamma
GY,0,63978,0,65393,f,-288,1415,0,0,0,0,0,0,atpD,MHP7448_0053,F0F1 ATP synthase subunit beta
GY,0,65748,0,66233,f,-288,485,0,0,0,0,0,0,recU,MHP7448_0054,Holliday junction-specific endonuclease
GY,0,66503,0,67405,f,-288,902,0,0,0,0,0,0,rpsB,MHP7448_0055,30S ribosomal protein S2
GY,0,67430,0,68341,f,-288,911,0,0,0,0,0,0,tsf,MHP7448_0056,elongation factor Ts
GY,0,68426,0,69748,f,-288,1322,0,0,0,0,0,0,ffh,MHP7448_0057,signal recognition particle protein
GY,0,69773,0,71143,f,-288,1370,0,0,0,0,0,0,glyS,MHP7448_0058,glycyl-tRNA synthetase
Frag,62723,61558,66896,65731,f,-288,4174,97.56,4123.00,98.78,97.56,16288,-,-
GX,1,0,892758,0,f,-288,892757,0,0,0,0,0,0,-,-,-
GX,62743,0,64266,0,f,-288,1523,0,0,0,0,0,0,atpA,mhp053,F0F1 ATP synthase subunit alpha
GX,64295,0,65125,0,f,-288,830,0,0,0,0,0,0,atpG,mhp054,ATP synthase subunit gamma
GX,65143,0,66558,0,f,-288,1415,0,0,0,0,0,0,atpD,mhp055,F0F1 ATP synthase subunit beta
GY,0,1,0,920079,f,-288,920078,0,0,0,0,0,0,-,-,-
GY,0,61575,0,63101,f,-288,1526,0,0,0,0,0,0,atpA-1,MHP7448_0051,F0F1 ATP synthase subunit alpha
GY,0,63130,0,63960,f,-288,830,0,0,0,0,0,0,atpG,MHP7448_0052,ATP synthase subunit gamma
GY,0,63978,0,65393,f,-288,1415,0,0,0,0,0,0,atpD,MHP7448_0053,F0F1 ATP synthase subunit beta
GY,0,65748,0,66233,f,-288,485,0,0,0,0,0,0,recU,MHP7448_0054,Holliday junction-specific endonuclease
GY,0,66503,0,67405,f,-288,902,0,0,0,0,0,0,rpsB,MHP7448_0055,30S ribosomal protein S2
Frag,73676,72508,83901,82733,f,1,10226,94.31,9935.00,97.15,94.31,38576,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,72301,0,74145,0,f,1,1844,0,0,0,0,0,0,dnaG,mhp062,DNA primase
GX,74727,0,76196,0,f,1,1469,0,0,0,0,0,0,rpoD,mhp063,RNA polymerase sigma factor
GX,76203,0,76976,0,f,1,773,0,0,0,0,0,0,-,mhp064,hypothetical protein
GX,76970,0,77800,0,f,1,830,0,0,0,0,0,0,nfo,mhp065,endonuclease IV
GX,77817,0,79061,0,f,1,1244,0,0,0,0,0,0,tyrS,mhp066,tyrosyl tRNA synthetase
GX,79134,0,83834,0,f,1,4700,0,0,0,0,0,0,-,mhp067,hypothetical protein
GX,83882,0,84061,0,f,1,179,0,0,0,0,0,0,-,mhp068,hypothetical protein
GY,0,1,0,920079,f,1,920078,0,0,0,0,0,0,-,-,-
GY,0,73559,0,75028,f,1,1469,0,0,0,0,0,0,rpoD,MHP7448_0060,RNA polymerase sigma factor
GY,0,75035,0,75808,f,1,773,0,0,0,0,0,0,-,MHP7448_0061,hypothetical protein
GY,0,75802,0,76632,f,1,830,0,0,0,0,0,0,nfo,MHP7448_0062,endonuclease IV
GY,0,76649,0,77893,f,1,1244,0,0,0,0,0,0,tyrS,MHP7448_0063,tyrosyl tRNA synthetase
GY,0,78299,0,82666,f,1,4367,0,0,0,0,0,0,-,MHP7448_0064,hypothetical protein
GY,0,82780,0,85617,f,1,2837,0,0,0,0,0,0,-,MHP7448_0065,hypothetical protein
Frag,83887,82718,88858,87689,f,1,4972,96.66,4889.00,98.33,96.66,19224,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,83882,0,84061,0,f,1,179,0,0,0,0,0,0,-,mhp068,hypothetical protein
GX,84177,0,86786,0,f,1,2609,0,0,0,0,0,0,-,mhp069,hypothetical protein
GX,86844,0,88394,0,r,1,1550,0,0,0,0,0,0,uvrC,mhp070,excinuclease ABC subunit C
GX,88512,0,88820,0,f,1,308,0,0,0,0,0,0,-,mhp071,hypothetical protein
GY,0,1,0,920079,f,1,920078,0,0,0,0,0,0,-,-,-
GY,0,82780,0,85617,f,1,2837,0,0,0,0,0,0,-,MHP7448_0065,hypothetical protein
GY,0,85675,0,87192,r,1,1517,0,0,0,0,0,0,uvrC,MHP7448_0066,excinuclease ABC subunit C
GY,0,87839,0,89641,f,1,1802,0,0,0,0,0,0,dnaK,MHP7448_0067,molecular chaperone DnaK
Frag,88824,87654,90991,89821,f,1,2168,96.96,2135.00,98.48,96.96,8408,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,88928,0,90811,0,f,1,1883,0,0,0,0,0,0,dnaK,mhp072,molecular chaperone DnaK
GY,0,1,0,920079,f,1,920078,0,0,0,0,0,0,-,-,-
GY,0,87839,0,89641,f,1,1802,0,0,0,0,0,0,dnaK,MHP7448_0067,molecular chaperone DnaK
GY,0,89858,0,90982,f,1,1124,0,0,0,0,0,0,dnaJ,MHP7448_0068,heat shock protein DnaJ
Frag,90976,89811,97825,96660,f,1,6850,97.81,6775.00,98.91,97.81,26800,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,91551,0,92147,0,f,1,596,0,0,0,0,0,0,dnaJ,mhp073,heat-shock protein
GX,92206,0,92895,0,f,1,689,0,0,0,0,0,0,cmk,mhp074,cytidylate kinase
GX,92913,0,94214,0,f,1,1301,0,0,0,0,0,0,engA,mhp075,GTP-binding protein EngA
GX,94190,0,94480,0,r,1,290,0,0,0,0,0,0,-,mhp076,hypothetical protein
GX,94248,0,94538,0,f,1,290,0,0,0,0,0,0,-,mhp077,nucleoid DNA-binding protein
GX,94541,0,94771,0,f,1,230,0,0,0,0,0,0,lepA,mhp078,hypothetical protein
GX,94772,0,96568,0,f,1,1796,0,0,0,0,0,0,lepA,mhp079,GTP-binding protein LepA
GX,96588,0,97586,0,f,1,998,0,0,0,0,0,0,-,mhp080,hypothetical protein
GX,97805,0,97948,0,f,1,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GY,0,1,0,920079,f,1,920078,0,0,0,0,0,0,-,-,-
GY,0,91041,0,91730,f,1,689,0,0,0,0,0,0,cmk,MHP7448_0069,cytidylate kinase
GY,0,91745,0,93049,f,1,1304,0,0,0,0,0,0,engA,MHP7448_0070,GTP-binding protein EngA
GY,0,93083,0,93373,f,1,290,0,0,0,0,0,0,himA,MHP7448_0071,nucleoid DNA-binding protein
GY,0,93376,0,93606,f,1,230,0,0,0,0,0,0,-,MHP7448_0072,hypothetical protein
GY,0,93607,0,95403,f,1,1796,0,0,0,0,0,0,lepA,MHP7448_0073,GTP-binding protein LepA
GY,0,95465,0,96421,f,1,956,0,0,0,0,0,0,-,MHP7448_0074,hypothetical protein
GY,0,96738,0,98825,r,1,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
Frag,97808,265047,99738,266977,f,-2,1931,97.72,1909.00,98.86,97.72,7548,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,97805,0,97948,0,f,-2,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GX,97921,0,99579,0,r,-2,1658,0,0,0,0,0,0,tnp,mhp082,transposase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,96738,0,98825,r,-2,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
GY,0,98835,0,99305,r,-2,470,0,0,0,0,0,0,rpsG,MHP7448_0076,30S ribosomal protein S7
GY,0,99358,0,99777,r,-2,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
Frag,97810,912049,99736,913975,f,-2,1927,98.34,1911.00,99.17,98.34,7580,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,97805,0,97948,0,f,-2,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GX,97921,0,99579,0,r,-2,1658,0,0,0,0,0,0,tnp,mhp082,transposase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,96738,0,98825,r,-2,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
GY,0,98835,0,99305,r,-2,470,0,0,0,0,0,0,rpsG,MHP7448_0076,30S ribosomal protein S7
GY,0,99358,0,99777,r,-2,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
Frag,97821,283748,99745,281824,r,-2,1925,98.23,1908.00,99.12,98.23,7564,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,280782,0,282218,0,f,-2,1436,0,0,0,0,0,0,pyk,mhp255,pyruvate kinase
GX,282448,0,283101,0,f,-2,653,0,0,0,0,0,0,infC,mhp256,translation initiation factor IF-3
GX,283094,0,283288,0,f,-2,194,0,0,0,0,0,0,rpmI,mhp257,50S ribosomal protein L35
GX,283334,0,283687,0,f,-2,353,0,0,0,0,0,0,rplT,mhp258,50S ribosomal protein L20
GX,283743,0,283937,0,f,-2,194,0,0,0,0,0,0,rpmB,mhp259,50S ribosomal protein L28
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,281991,0,283649,f,-2,1658,0,0,0,0,0,0,-,MHP7448_0236,transposase
Frag,97821,151084,99736,152999,f,-2,1916,98.54,1902.00,99.27,98.54,7552,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,97805,0,97948,0,f,-2,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GX,97921,0,99579,0,r,-2,1658,0,0,0,0,0,0,tnp,mhp082,transposase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,96738,0,98825,r,-2,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
GY,0,98835,0,99305,r,-2,470,0,0,0,0,0,0,rpsG,MHP7448_0076,30S ribosomal protein S7
GY,0,99358,0,99777,r,-2,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
Frag,97821,645309,99768,647256,f,-2,1948,96.82,1917.00,98.41,96.82,7544,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,97805,0,97948,0,f,-2,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GX,97921,0,99579,0,r,-2,1658,0,0,0,0,0,0,tnp,mhp082,transposase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,96738,0,98825,r,-2,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
GY,0,98835,0,99305,r,-2,470,0,0,0,0,0,0,rpsG,MHP7448_0076,30S ribosomal protein S7
GY,0,99358,0,99777,r,-2,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
Frag,97823,854915,99736,856828,f,-2,1914,98.54,1900.00,99.27,98.54,7544,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,97805,0,97948,0,f,-2,143,0,0,0,0,0,0,-,mhp081,hypothetical protein
GX,97921,0,99579,0,r,-2,1658,0,0,0,0,0,0,tnp,mhp082,transposase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,96738,0,98825,r,-2,2087,0,0,0,0,0,0,fusA,MHP7448_0075,elongation factor G
GY,0,98835,0,99305,r,-2,470,0,0,0,0,0,0,rpsG,MHP7448_0076,30S ribosomal protein S7
GY,0,99358,0,99777,r,-2,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
Frag,97825,560700,99373,559152,r,-2,1549,98.84,1540.00,99.42,98.84,6124,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,555804,0,563759,0,r,-2,7955,0,0,0,0,0,0,-,mhp452,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,558948,0,560605,f,-2,1657,0,0,0,0,0,0,-,MHP7448_0442,-
Frag,97826,258875,99738,256963,r,-2,1913,98.75,1901.00,99.37,98.75,7556,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,256520,0,257377,0,f,-2,857,0,0,0,0,0,0,-,mhp230,hypothetical protein
GX,257358,0,258008,0,f,-2,650,0,0,0,0,0,0,rpe,mhp231,ribulose-phosphate 3-epimerase
GX,258092,0,258514,0,r,-2,422,0,0,0,0,0,0,-,mhp232,hypothetical protein
GX,258589,0,259986,0,r,-2,1397,0,0,0,0,0,0,tig,mhp233,trigger factor
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,257123,0,258781,f,-2,1658,0,0,0,0,0,0,-,MHP7448_0218,ISMHp1 transposase
Frag,97854,398769,99738,396885,r,-2,1885,98.51,1871.00,99.26,98.51,7428,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,396365,0,397030,0,r,-2,665,0,0,0,0,0,0,-,mhp339,hypothetical protein
GX,397129,0,398550,0,r,-2,1421,0,0,0,0,0,0,-,mhp340,hypothetical protein
GX,398719,0,399606,0,r,-2,887,0,0,0,0,0,0,-,mhp341,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,397045,0,398703,f,-2,1658,0,0,0,0,0,0,-,MHP7448_0323,transposase
Frag,97917,427614,98059,427472,r,-2,143,80.42,129.00,90.21,80.42,460,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,427117,0,428457,0,r,-2,1340,0,0,0,0,0,0,-,mhp362,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,427468,0,427608,f,-2,140,0,0,0,0,0,0,-,MHP7448_0343,-
Frag,99373,559153,99738,558788,r,-2,366,98.36,363.00,99.18,98.36,1440,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,555804,0,563759,0,r,-2,7955,0,0,0,0,0,0,-,mhp452,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,558595,0,558888,f,-2,293,0,0,0,0,0,0,-,MHP7448_0441,hypothetical protein
GY,0,558948,0,560605,f,-2,1657,0,0,0,0,0,0,-,MHP7448_0442,-
Frag,99764,96646,104602,101484,f,1,4839,97.52,4779.00,98.76,97.52,18876,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,99856,0,101940,0,r,1,2084,0,0,0,0,0,0,fusA,mhp083,elongation factor G
GX,101953,0,102423,0,r,1,470,0,0,0,0,0,0,rpsG,mhp084,30S ribosomal protein S7
GX,102476,0,102895,0,r,1,419,0,0,0,0,0,0,rpsL,mhp085,30S ribosomal protein S12
GX,103026,0,103406,0,r,1,380,0,0,0,0,0,0,-,mhp086,hypothetical protein
GX,103410,0,103922,0,r,1,512,0,0,0,0,0,0,-,mhp087,hypothetical protein
GX,103913,0,104356,0,r,1,443,0,0,0,0,0,0,-,mhp088,hypothetical protein
GY,0,1,0,920079,f,1,920078,0,0,0,0,0,0,-,-,-
GY,0,99358,0,99777,r,1,419,0,0,0,0,0,0,rpsL,MHP7448_0077,30S ribosomal protein S12
GY,0,99908,0,100288,r,1,380,0,0,0,0,0,0,-,MHP7448_0078,hypothetical protein
GY,0,100292,0,100783,r,1,491,0,0,0,0,0,0,-,MHP7448_0079,hypothetical protein
GY,0,100795,0,101277,r,1,482,0,0,0,0,0,0,-,MHP7448_0080,hypothetical protein
GY,0,101560,0,102906,f,1,1346,0,0,0,0,0,0,-,MHP7448_0081,amino acid permease
GY,0,103121,0,104503,f,1,1382,0,0,0,0,0,0,nox,MHP7448_0082,NADH oxidase
CSB,2695,2903,104602,101484,f,1,101908,43.35,45042.00,44.20,1240.65,176716,-,-
Frag,108439,346906,109287,346058,r,57,849,97.64,839.00,98.82,97.64,3316,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,345860,0,347209,0,r,57,1349,0,0,0,0,0,0,potE,mhp300,amino acid permease
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,346206,0,346658,r,57,452,0,0,0,0,0,0,-,MHP7448_0287,hypothetical protein
Frag,109387,345977,112730,342634,r,57,3344,98.62,3321.00,99.31,98.62,13192,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,342093,0,342791,0,f,57,698,0,0,0,0,0,0,deoD,mhp297,purine-nucleoside phosphorylase
GX,342796,0,344079,0,f,57,1283,0,0,0,0,0,0,deoA,mhp298,thymidine phosphorylase
GX,344263,0,345645,0,r,57,1382,0,0,0,0,0,0,nox,mhp299,NADH oxidase
GX,345860,0,347209,0,r,57,1349,0,0,0,0,0,0,potE,mhp300,amino acid permease
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,342649,0,344571,r,57,1922,0,0,0,0,0,0,topA,MHP7448_0283,DNA topoisomerase I
GY,0,344564,0,344929,r,57,365,0,0,0,0,0,0,rplS,MHP7448_0284,50S ribosomal protein L19
GY,0,344982,0,345665,r,57,683,0,0,0,0,0,0,trmD,MHP7448_0285,tRNA (guanine-N(1)-)-methyltransferase
GY,0,345687,0,345953,r,57,266,0,0,0,0,0,0,rpsP,MHP7448_0286,30S ribosomal protein S16
Frag,112720,342643,113838,341525,r,57,1119,98.03,1108.00,99.02,98.03,4388,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,341546,0,342004,0,f,57,458,0,0,0,0,0,0,-,mhp296,hypothetical protein
GX,342093,0,342791,0,f,57,698,0,0,0,0,0,0,deoD,mhp297,purine-nucleoside phosphorylase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,341402,0,341968,r,57,566,0,0,0,0,0,0,pgsA,MHP7448_0281,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GY,0,341971,0,342618,r,57,647,0,0,0,0,0,0,-,MHP7448_0282,hypothetical protein
Frag,113837,341538,115835,339540,r,57,1999,98.00,1979.00,99.00,98.00,7836,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,338426,0,341377,0,f,57,2951,0,0,0,0,0,0,secA,mhp295,preprotein translocase subunit SecA
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,339786,0,341390,f,57,1604,0,0,0,0,0,0,pyrG,MHP7448_0280,CTP synthetase
GY,0,341402,0,341968,r,57,566,0,0,0,0,0,0,pgsA,MHP7448_0281,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Frag,115831,339535,119450,335916,r,57,3620,97.51,3575.00,98.76,97.51,14120,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,334609,0,336081,0,f,57,1472,0,0,0,0,0,0,-,mhp293,hypothetical protein
GX,336367,0,337185,0,r,57,818,0,0,0,0,0,0,rbgA,mhp294,ribosomal biogenesis GTPase
GX,337236,0,337312,0,f,57,76,0,0,0,0,0,0,-,mhptRNA-Arg1,tRNA-Arg
GX,337236,0,337312,0,f,57,76,0,0,0,0,0,0,-,-,tRNA-Arg
GX,337394,0,337470,0,f,57,76,0,0,0,0,0,0,-,mhptRNA-Pro,tRNA-Pro
GX,337394,0,337470,0,f,57,76,0,0,0,0,0,0,-,-,tRNA-Pro
GX,337477,0,337553,0,f,57,76,0,0,0,0,0,0,-,mhptRNA-Ala,tRNA-Ala
GX,337477,0,337553,0,f,57,76,0,0,0,0,0,0,-,-,tRNA-Ala
GX,337558,0,337634,0,f,57,76,0,0,0,0,0,0,-,mhptRNA-Met2,tRNA-Met
GX,337558,0,337634,0,f,57,76,0,0,0,0,0,0,-,-,tRNA-Met
GX,337693,0,337768,0,f,57,75,0,0,0,0,0,0,-,mhptRNA-Met3,tRNA-Met
GX,337693,0,337768,0,f,57,75,0,0,0,0,0,0,-,-,tRNA-Met
GX,337773,0,337863,0,f,57,90,0,0,0,0,0,0,-,mhptRNA-Ser1,tRNA-Ser
GX,337773,0,337863,0,f,57,90,0,0,0,0,0,0,-,-,tRNA-Ser
GX,337913,0,337987,0,f,57,74,0,0,0,0,0,0,-,mhptRNA-Met1,tRNA-Met
GX,337913,0,337987,0,f,57,74,0,0,0,0,0,0,-,-,tRNA-Met
GX,337990,0,338065,0,f,57,75,0,0,0,0,0,0,-,mhptRNA-Asp,tRNA-Asp
GX,337990,0,338065,0,f,57,75,0,0,0,0,0,0,-,-,tRNA-Asp
GX,338067,0,338142,0,f,57,75,0,0,0,0,0,0,-,mhptRNA-Phe,tRNA-Phe
GX,338067,0,338142,0,f,57,75,0,0,0,0,0,0,-,-,tRNA-Phe
GX,338426,0,341377,0,f,57,2951,0,0,0,0,0,0,secA,mhp295,preprotein translocase subunit SecA
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,335953,0,336795,f,57,842,0,0,0,0,0,0,truB,MHP7448_0276,tRNA pseudouridine synthase B
GY,0,336797,0,337618,f,57,821,0,0,0,0,0,0,-,MHP7448_0277,hypothetical protein
GY,0,337620,0,338465,f,57,845,0,0,0,0,0,0,-,MHP7448_0278,hypothetical protein
GY,0,338452,0,339270,r,57,818,0,0,0,0,0,0,-,MHP7448_0279,transcriptional regulator
Frag,119445,335939,120014,335370,r,57,570,98.25,565.00,99.12,98.25,2240,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,334609,0,336081,0,f,57,1472,0,0,0,0,0,0,-,mhp293,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,335463,0,335537,f,57,74,0,0,0,0,0,0,-,MHP7448_t16,tRNA-Asn
GY,0,335463,0,335537,f,57,74,0,0,0,0,0,0,-,-,tRNA-Asn
GY,0,335541,0,335616,f,57,75,0,0,0,0,0,0,-,MHP7448_t17,tRNA-Glu
GY,0,335541,0,335616,f,57,75,0,0,0,0,0,0,-,-,tRNA-Glu
GY,0,335624,0,335699,f,57,75,0,0,0,0,0,0,-,MHP7448_t18,tRNA-Val
GY,0,335624,0,335699,f,57,75,0,0,0,0,0,0,-,-,tRNA-Val
GY,0,335704,0,335780,f,57,76,0,0,0,0,0,0,-,MHP7448_t19,tRNA-Thr
GY,0,335704,0,335780,f,57,76,0,0,0,0,0,0,-,-,tRNA-Thr
GY,0,335816,0,335899,f,57,83,0,0,0,0,0,0,-,MHP7448_t20,tRNA-Leu
GY,0,335816,0,335899,f,57,83,0,0,0,0,0,0,-,-,tRNA-Leu
Frag,119983,335399,123425,331957,r,57,3443,98.43,3416.00,99.22,98.43,13556,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,331977,0,332231,0,r,57,254,0,0,0,0,0,0,-,mhp290,hypothetical protein
GX,332219,0,332428,0,r,57,209,0,0,0,0,0,0,-,mhp291,hypothetical protein
GX,332529,0,334619,0,f,57,2090,0,0,0,0,0,0,aprE,mhp292,subtilisin-like serine protease
GX,334609,0,336081,0,f,57,1472,0,0,0,0,0,0,-,mhp293,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,332231,0,332920,f,57,689,0,0,0,0,0,0,pheS,MHP7448_0273,phenylalanyl-tRNA synthetase alpha chain
GY,0,332931,0,335087,f,57,2156,0,0,0,0,0,0,pheT,MHP7448_0274,phenylalanyl-tRNA synthetase subunit beta
GY,0,335146,0,335343,f,57,197,0,0,0,0,0,0,rpmF,MHP7448_0275,50S ribosomal protein L32
Frag,123411,331975,123646,331740,r,57,236,98.31,234.00,99.15,98.31,928,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
Frag,123642,331743,145435,309950,r,57,21794,98.46,21626.00,99.23,98.46,85832,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,309630,0,310358,0,r,57,728,0,0,0,0,0,0,tpiA,mhp277,triosephosphate isomerase
GX,310541,0,312619,0,f,57,2078,0,0,0,0,0,0,clpB,mhp278,ATP-dependent protease binding protein
GX,312624,0,315554,0,r,57,2930,0,0,0,0,0,0,-,mhp279,hypothetical protein
GX,315563,0,318997,0,r,57,3434,0,0,0,0,0,0,P95,mhp280,p95 outer membrane protein
GX,319023,0,319940,0,r,57,917,0,0,0,0,0,0,trxB,mhp281,thioredoxin reductase
GX,320077,0,321063,0,r,57,986,0,0,0,0,0,0,lgt,mhp282,prolipoprotein diacylglyceryl transferase
GX,321607,0,322098,0,r,57,491,0,0,0,0,0,0,tpx,mhp283,thiol peroxidase
GX,322239,0,322312,0,r,57,73,0,0,0,0,0,0,-,mhptRNA-Trp2,tRNA-Trp
GX,322239,0,322312,0,r,57,73,0,0,0,0,0,0,-,-,tRNA-Trp
