All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7422.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|525903163|ref|NC_021831.1|
SeqX length          : 892758
SeqY length          : 898495
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 15310
Tot Hits (seeds) used: 1994
Total fragments      : 442
========================================================
Total frags      : 353
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GY,0,72892,0,74922,f,1,2030,0,0,0,0,0,0,rpoD,MHL_3182,DNA-directed RNA polymerase sigma factor
GY,0,74929,0,75702,f,1,773,0,0,0,0,0,0,-,MHL_3173,hypothetical protein
GY,0,75696,0,76526,f,1,830,0,0,0,0,0,0,-,MHL_0255,endonuclease IV
GY,0,76543,0,77787,f,1,1244,0,0,0,0,0,0,tyrS,MHL_3168,tyrosyl tRNA synthetase
GY,0,77860,0,82560,f,1,4700,0,0,0,0,0,0,-,MHL_3162,hypothetical protein
GY,0,82671,0,85511,f,1,2840,0,0,0,0,0,0,-,MHL_3144,hypothetical protein
Frag,83887,82612,88858,87583,f,1,4972,96.58,4887.00,98.29,96.58,19208,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,83882,0,84061,0,f,1,179,0,0,0,0,0,0,-,mhp068,hypothetical protein
GX,84177,0,86786,0,f,1,2609,0,0,0,0,0,0,-,mhp069,hypothetical protein
GX,86844,0,88394,0,r,1,1550,0,0,0,0,0,0,uvrC,mhp070,excinuclease ABC subunit C
GX,88512,0,88820,0,f,1,308,0,0,0,0,0,0,-,mhp071,hypothetical protein
GY,0,1,0,898495,f,1,898494,0,0,0,0,0,0,-,-,-
GY,0,82671,0,85511,f,1,2840,0,0,0,0,0,0,-,MHL_3144,hypothetical protein
GY,0,85569,0,87119,r,1,1550,0,0,0,0,0,0,uvrC,MHL_0283,excinuclease ABC subunit C
GY,0,87222,0,87545,f,1,323,0,0,0,0,0,0,-,MHL_2761,hypothetical protein
GY,0,87733,0,89535,f,1,1802,0,0,0,0,0,0,dnaK,MHL_3123,chaperone protein dnaK - heat shock protein 70
Frag,88824,87548,90991,89715,f,1,2168,96.68,2132.00,98.34,96.68,8384,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,88928,0,90811,0,f,1,1883,0,0,0,0,0,0,dnaK,mhp072,molecular chaperone DnaK
GY,0,1,0,898495,f,1,898494,0,0,0,0,0,0,-,-,-
GY,0,87733,0,89535,f,1,1802,0,0,0,0,0,0,dnaK,MHL_3123,chaperone protein dnaK - heat shock protein 70
GY,0,89750,0,90874,f,1,1124,0,0,0,0,0,0,dnaJ,MHL_0293,heat shock protein DnaJ
GY,0,90933,0,91622,f,1,689,0,0,0,0,0,0,-,MHL_2753,cytidylate kinase
Frag,90976,89703,93254,91981,f,1,2279,97.54,2251.00,98.77,97.54,8892,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,91551,0,92147,0,f,1,596,0,0,0,0,0,0,dnaJ,mhp073,heat-shock protein
GX,92206,0,92895,0,f,1,689,0,0,0,0,0,0,cmk,mhp074,cytidylate kinase
GX,92913,0,94214,0,f,1,1301,0,0,0,0,0,0,engA,mhp075,GTP-binding protein EngA
GY,0,1,0,898495,f,1,898494,0,0,0,0,0,0,-,-,-
GY,0,90933,0,91622,f,1,689,0,0,0,0,0,0,-,MHL_2753,cytidylate kinase
GY,0,91640,0,91984,f,1,344,0,0,0,0,0,0,-,MHL_2638,hypothetical protein
GY,0,92296,0,92940,f,1,644,0,0,0,0,0,0,engA,MHL_2751,GTP-binding protein EngA
GY,0,92974,0,93264,f,1,290,0,0,0,0,0,0,-,MHL_2746,bacterial nucleoid DNA-binding protein
Frag,99736,96508,104602,101374,f,1,4867,97.95,4817.00,98.97,97.95,19068,-,-
GX,1,0,892758,0,f,1,892757,0,0,0,0,0,0,-,-,-
GX,99856,0,101940,0,r,1,2084,0,0,0,0,0,0,fusA,mhp083,elongation factor G
GX,101953,0,102423,0,r,1,470,0,0,0,0,0,0,rpsG,mhp084,30S ribosomal protein S7
GX,102476,0,102895,0,r,1,419,0,0,0,0,0,0,rpsL,mhp085,30S ribosomal protein S12
GX,103026,0,103406,0,r,1,380,0,0,0,0,0,0,-,mhp086,hypothetical protein
GX,103410,0,103922,0,r,1,512,0,0,0,0,0,0,-,mhp087,hypothetical protein
GX,103913,0,104356,0,r,1,443,0,0,0,0,0,0,-,mhp088,hypothetical protein
GY,0,1,0,898495,f,1,898494,0,0,0,0,0,0,-,-,-
GY,0,99798,0,100178,r,1,380,0,0,0,0,0,0,-,MHL_2864,hypothetical protein
GY,0,100182,0,100694,r,1,512,0,0,0,0,0,0,-,MHL_2862,hypothetical protein
GY,0,100685,0,101185,r,1,500,0,0,0,0,0,0,-,MHL_3033,hypothetical protein
GY,0,101450,0,102796,f,1,1346,0,0,0,0,0,0,-,MHL_3510,amino acid permease
GY,0,103011,0,104393,f,1,1382,0,0,0,0,0,0,-,MHL_3365,NADH oxidase
GY,0,104581,0,105888,r,1,1307,0,0,0,0,0,0,deoA,MHL_2991,thymidine phosphorylase
CSB,2695,2903,104602,101374,f,1,101908,63.69,65996.00,64.76,1730.27,259608,-,-
Frag,108439,359756,109287,358908,r,36,849,97.64,839.00,98.82,97.64,3316,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,359025,0,360107,0,f,36,1082,0,0,0,0,0,0,-,mhp313,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,359056,0,359508,r,36,452,0,0,0,0,0,0,-,MHL_2861,hypothetical protein
Frag,109387,358827,112730,355484,r,36,3344,98.68,3322.00,99.34,98.68,13200,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,355286,0,356428,0,r,36,1142,0,0,0,0,0,0,-,mhp310,hypothetical protein
GX,356467,0,357333,0,r,36,866,0,0,0,0,0,0,-,mhp311,hypothetical protein
GX,357410,0,358162,0,f,36,752,0,0,0,0,0,0,-,mhp312,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,355499,0,357409,r,36,1910,0,0,0,0,0,0,topA,MHL_1111,DNA topoisomerase I
GY,0,357414,0,357779,r,36,365,0,0,0,0,0,0,rplS,MHL_2856,50S ribosomal protein L19
GY,0,357832,0,358515,r,36,683,0,0,0,0,0,0,trmD,MHL_3020,tRNA (guanine-N1)-methyltransferase
GY,0,358537,0,358803,r,36,266,0,0,0,0,0,0,rpsP,MHL_2859,30S ribosomal protein S16
Frag,112720,355493,113838,354375,r,36,1119,98.03,1108.00,99.02,98.03,4388,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,353914,0,355098,0,r,36,1184,0,0,0,0,0,0,-,mhp309,hypothetical protein
GX,355286,0,356428,0,r,36,1142,0,0,0,0,0,0,-,mhp310,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,354252,0,354839,r,36,587,0,0,0,0,0,0,pgsA,MHL_2847,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GY,0,354821,0,355468,r,36,647,0,0,0,0,0,0,-,MHL_2848,hypothetical protein
Frag,113837,354388,119449,348776,r,-335,5613,79.05,5025.00,89.52,79.05,17748,-,-
GX,1,0,892758,0,f,-335,892757,0,0,0,0,0,0,-,-,-
GX,348703,0,349245,0,r,-335,542,0,0,0,0,0,0,-,mhp303,hypothetical protein
GX,350489,0,351592,0,r,-335,1103,0,0,0,0,0,0,gtp1,mhp304,GTP-dependent nucleic acid-binding protein EngD
GX,351602,0,351865,0,r,-335,263,0,0,0,0,0,0,rpsR,mhp305,30S ribosomal protein S18
GX,351883,0,352443,0,r,-335,560,0,0,0,0,0,0,-,mhp306,single-strand binding protein
GX,352461,0,353186,0,r,-335,725,0,0,0,0,0,0,rpsF,mhp307,30S ribosomal protein S6
GX,353648,0,353863,0,f,-335,215,0,0,0,0,0,0,-,mhp308,hypothetical protein
GX,353914,0,355098,0,r,-335,1184,0,0,0,0,0,0,-,mhp309,hypothetical protein
GY,0,1,0,898495,f,-335,898494,0,0,0,0,0,0,-,-,-
GY,0,348812,0,349654,f,-335,842,0,0,0,0,0,0,truB,MHL_2660,tRNA pseudouridine synthase B
GY,0,349668,0,350477,f,-335,809,0,0,0,0,0,0,-,MHL_3346,hypothetical protein
GY,0,350496,0,350726,r,-335,230,0,0,0,0,0,0,-,MHL_2834,hypothetical protein
GY,0,350698,0,351315,f,-335,617,0,0,0,0,0,0,-,MHL_2943,hypothetical protein
GY,0,351312,0,352127,r,-335,815,0,0,0,0,0,0,-,MHL_3355,hypothetical protein
GY,0,352636,0,354240,f,-335,1604,0,0,0,0,0,0,pyrG,MHL_2968,CTP synthase
GY,0,354252,0,354839,r,-335,587,0,0,0,0,0,0,pgsA,MHL_2847,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Frag,116022,352204,116940,351286,r,-335,919,95.21,897.00,97.61,95.21,3500,-,-
GX,1,0,892758,0,f,-335,892757,0,0,0,0,0,0,-,-,-
GX,350489,0,351592,0,r,-335,1103,0,0,0,0,0,0,gtp1,mhp304,GTP-dependent nucleic acid-binding protein EngD
GX,351602,0,351865,0,r,-335,263,0,0,0,0,0,0,rpsR,mhp305,30S ribosomal protein S18
GX,351883,0,352443,0,r,-335,560,0,0,0,0,0,0,-,mhp306,single-strand binding protein
GY,0,1,0,898495,f,-335,898494,0,0,0,0,0,0,-,-,-
GY,0,350698,0,351315,f,-335,617,0,0,0,0,0,0,-,MHL_2943,hypothetical protein
GY,0,351312,0,352127,r,-335,815,0,0,0,0,0,0,-,MHL_3355,hypothetical protein
Frag,119446,348798,120014,348230,r,36,569,98.24,564.00,99.12,98.24,2236,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,348358,0,348693,0,r,36,335,0,0,0,0,0,0,-,mhp302,hypothetical protein
GX,348703,0,349245,0,r,36,542,0,0,0,0,0,0,-,mhp303,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,348323,0,348397,f,36,74,0,0,0,0,0,0,-,MHL_3570,tRNA-Asn
GY,0,348323,0,348397,f,36,74,0,0,0,0,0,0,-,-,tRNA-Asn
GY,0,348401,0,348476,f,36,75,0,0,0,0,0,0,-,MHL_3571,tRNA-Glu
GY,0,348401,0,348476,f,36,75,0,0,0,0,0,0,-,-,tRNA-Glu
GY,0,348484,0,348559,f,36,75,0,0,0,0,0,0,-,MHL_3572,tRNA-Val
GY,0,348484,0,348559,f,36,75,0,0,0,0,0,0,-,-,tRNA-Val
GY,0,348564,0,348640,f,36,76,0,0,0,0,0,0,-,MHL_3573,tRNA-Thr
GY,0,348564,0,348640,f,36,76,0,0,0,0,0,0,-,-,tRNA-Thr
GY,0,348676,0,348759,f,36,83,0,0,0,0,0,0,-,MHL_3574,tRNA-Leu
GY,0,348676,0,348759,f,36,83,0,0,0,0,0,0,-,-,tRNA-Leu
Frag,119983,348259,123424,344818,r,36,3442,98.37,3414.00,99.19,98.37,13544,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,344263,0,345645,0,r,36,1382,0,0,0,0,0,0,nox,mhp299,NADH oxidase
GX,345860,0,347209,0,r,36,1349,0,0,0,0,0,0,potE,mhp300,amino acid permease
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,345100,0,345780,f,36,680,0,0,0,0,0,0,pheS,MHL_3226,phenylalanyl-tRNA synthetase alpha chain
GY,0,345791,0,347947,f,36,2156,0,0,0,0,0,0,pheT,MHL_3227,phenylalanyl-tRNA synthetase beta chain
GY,0,348006,0,348203,f,36,197,0,0,0,0,0,0,rpmF,MHL_2813,50S ribosomal protein L32
Frag,123412,344835,123646,344601,r,36,235,97.45,232.00,98.72,97.45,916,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,344263,0,345645,0,r,36,1382,0,0,0,0,0,0,nox,mhp299,NADH oxidase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
Frag,123642,344604,139496,328750,r,36,15855,98.36,15725.00,99.18,98.36,62380,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,327761,0,330604,0,f,36,2843,0,0,0,0,0,0,uvrA,mhp288,excinuclease ABC subunit A
GX,330987,0,331709,0,r,36,722,0,0,0,0,0,0,-,mhp289,hypothetical protein
GX,331977,0,332231,0,r,36,254,0,0,0,0,0,0,-,mhp290,hypothetical protein
GX,332219,0,332428,0,r,36,209,0,0,0,0,0,0,-,mhp291,hypothetical protein
GX,332529,0,334619,0,f,36,2090,0,0,0,0,0,0,aprE,mhp292,subtilisin-like serine protease
GX,334609,0,336081,0,f,36,1472,0,0,0,0,0,0,-,mhp293,hypothetical protein
GX,336367,0,337185,0,r,36,818,0,0,0,0,0,0,rbgA,mhp294,ribosomal biogenesis GTPase
GX,337236,0,337312,0,f,36,76,0,0,0,0,0,0,-,mhptRNA-Arg1,tRNA-Arg
GX,337236,0,337312,0,f,36,76,0,0,0,0,0,0,-,-,tRNA-Arg
GX,337394,0,337470,0,f,36,76,0,0,0,0,0,0,-,mhptRNA-Pro,tRNA-Pro
GX,337394,0,337470,0,f,36,76,0,0,0,0,0,0,-,-,tRNA-Pro
GX,337477,0,337553,0,f,36,76,0,0,0,0,0,0,-,mhptRNA-Ala,tRNA-Ala
GX,337477,0,337553,0,f,36,76,0,0,0,0,0,0,-,-,tRNA-Ala
GX,337558,0,337634,0,f,36,76,0,0,0,0,0,0,-,mhptRNA-Met2,tRNA-Met
GX,337558,0,337634,0,f,36,76,0,0,0,0,0,0,-,-,tRNA-Met
GX,337693,0,337768,0,f,36,75,0,0,0,0,0,0,-,mhptRNA-Met3,tRNA-Met
GX,337693,0,337768,0,f,36,75,0,0,0,0,0,0,-,-,tRNA-Met
GX,337773,0,337863,0,f,36,90,0,0,0,0,0,0,-,mhptRNA-Ser1,tRNA-Ser
GX,337773,0,337863,0,f,36,90,0,0,0,0,0,0,-,-,tRNA-Ser
GX,337913,0,337987,0,f,36,74,0,0,0,0,0,0,-,mhptRNA-Met1,tRNA-Met
GX,337913,0,337987,0,f,36,74,0,0,0,0,0,0,-,-,tRNA-Met
GX,337990,0,338065,0,f,36,75,0,0,0,0,0,0,-,mhptRNA-Asp,tRNA-Asp
GX,337990,0,338065,0,f,36,75,0,0,0,0,0,0,-,-,tRNA-Asp
GX,338067,0,338142,0,f,36,75,0,0,0,0,0,0,-,mhptRNA-Phe,tRNA-Phe
GX,338067,0,338142,0,f,36,75,0,0,0,0,0,0,-,-,tRNA-Phe
GX,338426,0,341377,0,f,36,2951,0,0,0,0,0,0,secA,mhp295,preprotein translocase subunit SecA
GX,341546,0,342004,0,f,36,458,0,0,0,0,0,0,-,mhp296,hypothetical protein
GX,342093,0,342791,0,f,36,698,0,0,0,0,0,0,deoD,mhp297,purine-nucleoside phosphorylase
GX,342796,0,344079,0,f,36,1283,0,0,0,0,0,0,deoA,mhp298,thymidine phosphorylase
GX,344263,0,345645,0,r,36,1382,0,0,0,0,0,0,nox,mhp299,NADH oxidase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,328773,0,329591,f,36,818,0,0,0,0,0,0,-,MHL_3324,ABC transporter ATP-binding protein
GY,0,329564,0,330466,f,36,902,0,0,0,0,0,0,-,MHL_1029,ABC transporter ATP-binding protein
GY,0,330456,0,331418,f,36,962,0,0,0,0,0,0,-,MHL_3200,ABC transporter permease protein
GY,0,331422,0,333500,f,36,2078,0,0,0,0,0,0,-,MHL_3202,DNA ligase
GY,0,333570,0,334523,f,36,953,0,0,0,0,0,0,-,MHL_2795,hypothetical protein
GY,0,334520,0,337135,r,36,2615,0,0,0,0,0,0,mgtA,MHL_3211,cation-transporting P-type ATPase
GY,0,337225,0,337662,f,36,437,0,0,0,0,0,0,-,MHL_2800,ssrA-binding protein
GY,0,337950,0,338288,f,36,338,0,0,0,0,0,0,-,MHL_2802,hypothetical protein
GY,0,338419,0,341451,r,36,3032,0,0,0,0,0,0,-,MHL_3415,P102-like protein
GY,0,341499,0,344600,r,36,3101,0,0,0,0,0,0,-,MHL_3225,P97-like protein
Frag,139486,328764,140118,328132,r,36,633,89.89,601.00,94.94,89.89,2276,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,327761,0,330604,0,f,36,2843,0,0,0,0,0,0,uvrA,mhp288,excinuclease ABC subunit A
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,327446,0,328180,f,36,734,0,0,0,0,0,0,-,MHL_2787,hypothetical protein
GY,0,328212,0,328748,f,36,536,0,0,0,0,0,0,-,MHL_1019,hypoxanthine phosphoribosyltransferase
Frag,140053,328198,143232,325019,r,36,3180,97.67,3143.00,98.84,97.67,12424,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,324777,0,325109,0,f,36,332,0,0,0,0,0,0,-,mhp286,hypothetical protein
GX,325305,0,327746,0,f,36,2441,0,0,0,0,0,0,-,mhp287,serine protease
GX,327761,0,330604,0,f,36,2843,0,0,0,0,0,0,uvrA,mhp288,excinuclease ABC subunit A
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,325083,0,325364,f,36,281,0,0,0,0,0,0,-,MHL_2785,hypothetical protein
GY,0,325367,0,325951,f,36,584,0,0,0,0,0,0,recR,MHL_1002,recombination protein recR
GY,0,325954,0,326589,f,36,635,0,0,0,0,0,0,-,MHL_3188,thymidylate kinase
GY,0,326570,0,327442,f,36,872,0,0,0,0,0,0,-,MHL_3191,DNA polymerase III delta subunit
GY,0,327446,0,328180,f,36,734,0,0,0,0,0,0,-,MHL_2787,hypothetical protein
Frag,143115,325145,144240,324020,r,36,1126,86.15,1048.00,93.07,86.15,3880,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,323079,0,324641,0,r,36,1562,0,0,0,0,0,0,-,mhp285,hypothetical protein
GX,324777,0,325109,0,f,36,332,0,0,0,0,0,0,-,mhp286,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,322868,0,325021,f,36,2153,0,0,0,0,0,0,dnaX,MHL_3404,DNA polymerase III gamma and tau subunit
GY,0,325083,0,325364,f,36,281,0,0,0,0,0,0,-,MHL_2785,hypothetical protein
Frag,144225,324047,145435,322837,r,36,1211,95.71,1185.00,97.85,95.71,4636,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,322469,0,323056,0,f,36,587,0,0,0,0,0,0,-,mhp284,hypothetical protein
GX,323079,0,324641,0,r,36,1562,0,0,0,0,0,0,-,mhp285,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,322868,0,325021,f,36,2153,0,0,0,0,0,0,dnaX,MHL_3404,DNA polymerase III gamma and tau subunit
Frag,145406,322867,148255,320018,r,36,2850,98.04,2822.00,99.02,98.04,11176,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,320077,0,321063,0,r,36,986,0,0,0,0,0,0,lgt,mhp282,prolipoprotein diacylglyceryl transferase
GX,321607,0,322098,0,r,36,491,0,0,0,0,0,0,tpx,mhp283,thiol peroxidase
GX,322239,0,322312,0,r,36,73,0,0,0,0,0,0,-,mhptRNA-Trp2,tRNA-Trp
GX,322239,0,322312,0,r,36,73,0,0,0,0,0,0,-,-,tRNA-Trp
GX,322469,0,323056,0,f,36,587,0,0,0,0,0,0,-,mhp284,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,320057,0,320593,f,36,536,0,0,0,0,0,0,-,MHL_0989,hypothetical protein
GY,0,320596,0,321396,r,36,800,0,0,0,0,0,0,-,MHL_2892,triacylglycerol lipase
GY,0,321397,0,322395,r,36,998,0,0,0,0,0,0,lplA,MHL_3176,lipoate-protein ligase A
GY,0,322412,0,322747,r,36,335,0,0,0,0,0,0,-,MHL_2893,hypothetical protein
Frag,148234,320026,153433,314827,r,36,5200,97.08,5124.00,98.54,97.08,20192,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,312624,0,315554,0,r,36,2930,0,0,0,0,0,0,-,mhp279,hypothetical protein
GX,315563,0,318997,0,r,36,3434,0,0,0,0,0,0,P95,mhp280,p95 outer membrane protein
GX,319023,0,319940,0,r,36,917,0,0,0,0,0,0,trxB,mhp281,thioredoxin reductase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,313696,0,315942,r,36,2246,0,0,0,0,0,0,-,MHL_3399,hypothetical protein
GY,0,316250,0,317044,r,36,794,0,0,0,0,0,0,-,MHL_3153,DNA processing protein SMF
GY,0,317323,0,318681,f,36,1358,0,0,0,0,0,0,-,MHL_0974,enolase
GY,0,318690,0,319931,f,36,1241,0,0,0,0,0,0,serS,MHL_3161,seryl-tRNA synthetase
Frag,153422,314844,154599,313667,r,36,1178,93.55,1140.00,96.77,93.55,4408,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,312624,0,315554,0,r,36,2930,0,0,0,0,0,0,-,mhp279,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,313696,0,315942,r,36,2246,0,0,0,0,0,0,-,MHL_3399,hypothetical protein
Frag,154575,313692,161354,306913,r,36,6780,97.99,6712.00,99.00,97.99,26576,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,305756,0,307111,0,f,36,1355,0,0,0,0,0,0,-,mhp274,hypothetical protein
GX,307286,0,308668,0,f,36,1382,0,0,0,0,0,0,-,mhp275,hypothetical protein
GX,308773,0,309071,0,r,36,298,0,0,0,0,0,0,rnpB,mhpRNA-rnpB,ribonuclease P
GX,308773,0,309071,0,r,36,298,0,0,0,0,0,0,-,-,ribonuclease P
GX,309245,0,309511,0,r,36,266,0,0,0,0,0,0,rpsO,mhp276,30S ribosomal protein S15
GX,309630,0,310358,0,r,36,728,0,0,0,0,0,0,tpiA,mhp277,triosephosphate isomerase
GX,310541,0,312619,0,f,36,2078,0,0,0,0,0,0,clpB,mhp278,ATP-dependent protease binding protein
GX,312624,0,315554,0,r,36,2930,0,0,0,0,0,0,-,mhp279,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,306953,0,307225,f,36,272,0,0,0,0,0,0,rpsT,MHL_2757,30S ribosomal protein S20
GY,0,307389,0,311021,r,36,3632,0,0,0,0,0,0,-,MHL_3134,hypothetical protein
GY,0,311021,0,313663,r,36,2642,0,0,0,0,0,0,-,MHL_3140,TRSE-like protein
Frag,161337,306932,161979,306290,r,36,643,95.02,627.00,97.51,95.02,2444,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,305756,0,307111,0,f,36,1355,0,0,0,0,0,0,-,mhp274,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,306358,0,306813,f,36,455,0,0,0,0,0,0,-,MHL_0922,hypothetical protein
Frag,161955,306316,164985,303286,r,36,3031,96.70,2981.00,98.35,96.70,11724,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,301860,0,304697,0,f,36,2837,0,0,0,0,0,0,-,mhp272,hypothetical protein
GX,304924,0,305523,0,f,36,599,0,0,0,0,0,0,-,mhp273,hypothetical protein
GX,305756,0,307111,0,f,36,1355,0,0,0,0,0,0,-,mhp274,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,303301,0,304587,f,36,1286,0,0,0,0,0,0,hisS,MHL_3093,histidyl-tRNA synthetase
GY,0,304580,0,306283,f,36,1703,0,0,0,0,0,0,aspS,MHL_3390,aspartyl-tRNA synthetase
Frag,164951,303319,170493,297777,r,-2,5543,74.71,4842.00,87.35,74.71,16564,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,296484,0,298403,0,f,-2,1919,0,0,0,0,0,0,gyrB,mhp270,DNA gyrase subunit B
GX,298681,0,301839,0,f,-2,3158,0,0,0,0,0,0,-,mhp271,p97 cilium adhesin
GX,301860,0,304697,0,f,-2,2837,0,0,0,0,0,0,-,mhp272,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,296730,0,297791,r,-2,1061,0,0,0,0,0,0,-,MHL_2865,hypothetical protein
GY,0,297795,0,299186,r,-2,1391,0,0,0,0,0,0,-,MHL_3294,hypothetical protein
GY,0,299167,0,299769,r,-2,602,0,0,0,0,0,0,-,MHL_3068,hypothetical protein
GY,0,299736,0,300086,r,-2,350,0,0,0,0,0,0,-,MHL_2867,hypothetical protein
GY,0,300614,0,303211,f,-2,2597,0,0,0,0,0,0,secD,MHL_3073,bifunctional preprotein translocase subunit SecD/SecF
GY,0,303301,0,304587,f,-2,1286,0,0,0,0,0,0,hisS,MHL_3093,histidyl-tRNA synthetase
Frag,184501,283767,184666,283602,r,36,166,97.59,164.00,98.80,97.59,648,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,283334,0,283687,0,f,36,353,0,0,0,0,0,0,rplT,mhp258,50S ribosomal protein L20
GX,283743,0,283937,0,f,36,194,0,0,0,0,0,0,rpmB,mhp259,50S ribosomal protein L28
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
Frag,184591,283685,186860,281416,r,36,2270,80.35,2047.00,90.18,80.35,7296,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,280782,0,282218,0,f,36,1436,0,0,0,0,0,0,pyk,mhp255,pyruvate kinase
GX,282448,0,283101,0,f,36,653,0,0,0,0,0,0,infC,mhp256,translation initiation factor IF-3
GX,283094,0,283288,0,f,36,194,0,0,0,0,0,0,rpmI,mhp257,50S ribosomal protein L35
GX,283334,0,283687,0,f,36,353,0,0,0,0,0,0,rplT,mhp258,50S ribosomal protein L20
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,282049,0,283320,r,36,1271,0,0,0,0,0,0,glyA,MHL_3171,glycine hydroxymethyltransferase
Frag,186650,281627,186924,281353,r,36,275,81.09,249.00,90.55,81.09,892,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,280782,0,282218,0,f,36,1436,0,0,0,0,0,0,pyk,mhp255,pyruvate kinase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,280314,0,281393,r,36,1079,0,0,0,0,0,0,nrdF,MHL_3160,ribonucleoside-diphosphate reductase beta chain
Frag,186902,281357,190652,277607,r,36,3751,98.45,3722.00,99.23,98.45,14772,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,277729,0,278394,0,f,36,665,0,0,0,0,0,0,ung,mhp251,uracil-DNA glycosylase
GX,278447,0,279517,0,f,36,1070,0,0,0,0,0,0,celM,mhp252,endo-1,4-beta-glucanase
GX,279545,0,279820,0,r,36,275,0,0,0,0,0,0,-,mhp253,hypothetical protein
